data;
param: I: demand:=
C2 5
C3 2
C4 2
C5 2
C6 5
C7 2
C8 5
C9 5
C10 5
C11 2
C12 2
C13 2
C14 2
C15 2
C16 2
C17 2
C18 2
C19 2
C20 5
C21 2
C22 2
C23 5
C24 2
C25 2
C26 5
C27 5
C28 2
C29 2
C30 2
C31 2
C32 2
C33 2
C34 5
C35 2
C36 2
C37 5
C38 5
C39 2
C40 5
C41 2
C42 2
C43 2
C44 5
C45 2
C46 2
C47 5
C48 2
C49 2
C50 5
;

param: pevPower:=

C1 70
C2 20
C3 30
C4 20
C5 60
C6 60
C7 30
C8 70
C9 30
C10 20
C11 30
C12 20
C13 20
C14 70
C15 30
C16 70
C17 60
C18 30
C19 60
C20 30
C21 30
C22 60
C23 70
C24 30
C25 30
C26 30
C27 70
C28 30
C29 20
C30 60
C31 30
C32 20
C33 60
C34 60
C35 20
C36 60
C37 30
C38 60
C39 70
C40 20
C41 60
C42 70
C43 60
C44 30
C45 20
C46 60
C47 30
C48 30
C49 60
C50 70
;

set C:=
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
;
param pevDischargePrice
:
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
:=
C1
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 365 405 464 541 637 716 778 822 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 
C2
104 107 112 118 124 130 137 143 149 155 161 166 172 177 183 188 194 201 208 215 223 230 238 244 250 256 262 268 274 280 286 293 300 309 318 328 337 346 353 361 367 374 380 386 393 399 407 416 425 436 448 459 469 478 486 493 500 506 513 520 527 534 541 548 555 562 569 576 583 590 597 604 611 618 625 632 643 656 673 693 717 737 755 769 780 789 797 805 813 821 829 837 845 853 861 869 877 884 892 900 
C3
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C4
104 107 112 118 124 130 137 143 149 155 161 166 172 177 183 188 194 201 208 215 223 230 238 244 250 256 262 268 274 280 286 293 300 309 318 328 337 346 353 361 367 374 380 386 393 399 407 416 425 436 448 459 469 478 486 493 500 506 513 520 527 534 541 548 555 562 569 576 583 590 597 604 611 618 625 632 643 656 673 693 717 737 755 769 780 789 797 805 813 821 829 837 845 853 861 869 877 884 892 900 
C5
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C6
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C7
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C8
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 365 405 464 541 637 716 778 822 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 
C9
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C10
104 107 112 118 124 130 137 143 149 155 161 166 172 177 183 188 194 201 208 215 223 230 238 244 250 256 262 268 274 280 286 293 300 309 318 328 337 346 353 361 367 374 380 386 393 399 407 416 425 436 448 459 469 478 486 493 500 506 513 520 527 534 541 548 555 562 569 576 583 590 597 604 611 618 625 632 643 656 673 693 717 737 755 769 780 789 797 805 813 821 829 837 845 853 861 869 877 884 892 900 
C11
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C12
104 107 112 118 124 130 137 143 149 155 161 166 172 177 183 188 194 201 208 215 223 230 238 244 250 256 262 268 274 280 286 293 300 309 318 328 337 346 353 361 367 374 380 386 393 399 407 416 425 436 448 459 469 478 486 493 500 506 513 520 527 534 541 548 555 562 569 576 583 590 597 604 611 618 625 632 643 656 673 693 717 737 755 769 780 789 797 805 813 821 829 837 845 853 861 869 877 884 892 900 
C13
104 107 112 118 124 130 137 143 149 155 161 166 172 177 183 188 194 201 208 215 223 230 238 244 250 256 262 268 274 280 286 293 300 309 318 328 337 346 353 361 367 374 380 386 393 399 407 416 425 436 448 459 469 478 486 493 500 506 513 520 527 534 541 548 555 562 569 576 583 590 597 604 611 618 625 632 643 656 673 693 717 737 755 769 780 789 797 805 813 821 829 837 845 853 861 869 877 884 892 900 
C14
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 365 405 464 541 637 716 778 822 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 
C15
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C16
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 365 405 464 541 637 716 778 822 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 
C17
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C18
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C19
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C20
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C21
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C22
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C23
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 365 405 464 541 637 716 778 822 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 
C24
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C25
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C26
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C27
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 365 405 464 541 637 716 778 822 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 
C28
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C29
104 107 112 118 124 130 137 143 149 155 161 166 172 177 183 188 194 201 208 215 223 230 238 244 250 256 262 268 274 280 286 293 300 309 318 328 337 346 353 361 367 374 380 386 393 399 407 416 425 436 448 459 469 478 486 493 500 506 513 520 527 534 541 548 555 562 569 576 583 590 597 604 611 618 625 632 643 656 673 693 717 737 755 769 780 789 797 805 813 821 829 837 845 853 861 869 877 884 892 900 
C30
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C31
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C32
104 107 112 118 124 130 137 143 149 155 161 166 172 177 183 188 194 201 208 215 223 230 238 244 250 256 262 268 274 280 286 293 300 309 318 328 337 346 353 361 367 374 380 386 393 399 407 416 425 436 448 459 469 478 486 493 500 506 513 520 527 534 541 548 555 562 569 576 583 590 597 604 611 618 625 632 643 656 673 693 717 737 755 769 780 789 797 805 813 821 829 837 845 853 861 869 877 884 892 900 
C33
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C34
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C35
104 107 112 118 124 130 137 143 149 155 161 166 172 177 183 188 194 201 208 215 223 230 238 244 250 256 262 268 274 280 286 293 300 309 318 328 337 346 353 361 367 374 380 386 393 399 407 416 425 436 448 459 469 478 486 493 500 506 513 520 527 534 541 548 555 562 569 576 583 590 597 604 611 618 625 632 643 656 673 693 717 737 755 769 780 789 797 805 813 821 829 837 845 853 861 869 877 884 892 900 
C36
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C37
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C38
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C39
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 365 405 464 541 637 716 778 822 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 
C40
104 107 112 118 124 130 137 143 149 155 161 166 172 177 183 188 194 201 208 215 223 230 238 244 250 256 262 268 274 280 286 293 300 309 318 328 337 346 353 361 367 374 380 386 393 399 407 416 425 436 448 459 469 478 486 493 500 506 513 520 527 534 541 548 555 562 569 576 583 590 597 604 611 618 625 632 643 656 673 693 717 737 755 769 780 789 797 805 813 821 829 837 845 853 861 869 877 884 892 900 
C41
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C42
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 365 405 464 541 637 716 778 822 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 
C43
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C44
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C45
104 107 112 118 124 130 137 143 149 155 161 166 172 177 183 188 194 201 208 215 223 230 238 244 250 256 262 268 274 280 286 293 300 309 318 328 337 346 353 361 367 374 380 386 393 399 407 416 425 436 448 459 469 478 486 493 500 506 513 520 527 534 541 548 555 562 569 576 583 590 597 604 611 618 625 632 643 656 673 693 717 737 755 769 780 789 797 805 813 821 829 837 845 853 861 869 877 884 892 900 
C46
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C47
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C48
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 361 395 444 508 587 652 704 742 766 775 784 793 802 811 820 829 838 847 856 865 874 882 891 900 
C49
2 4 7 10 13 17 20 24 27 30 33 36 39 42 45 49 53 57 63 70 77 84 90 96 100 104 108 112 116 120 124 130 137 145 155 167 177 186 194 200 205 210 215 220 225 230 239 253 270 292 318 341 359 374 386 393 400 407 414 421 428 435 442 449 456 463 470 477 484 491 498 505 511 518 525 532 555 595 651 724 814 889 948 992 1020 1032 1044 1056 1068 1080 1092 1104 1116 1128 1140 1152 1164 1176 1188 1200 
C50
1 2 4 6 8 11 13 16 18 20 22 24 27 29 30 32 36 40 46 53 62 70 77 83 88 91 95 98 102 106 109 113 118 124 130 138 144 150 155 160 164 168 172 176 180 184 189 195 203 211 220 229 236 242 248 252 257 261 266 270 275 279 284 288 293 297 302 306 311 315 320 324 329 333 338 342 365 405 464 541 637 716 778 822 850 860 870 880 890 900 910 920 930 940 950 960 970 980 990 1000 
;
param pevDischargeRate
:
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
:=
C1
1 2 2 3 4 5 5 6 7 8 8 9 10 10 11 12 13 13 14 15 16 16 17 18 18 19 20 21 21 22 23 24 24 25 26 26 27 28 29 29 30 31 32 32 33 34 34 35 36 37 37 38 39 40 40 41 42 42 43 44 45 45 46 47 48 48 49 50 50 51 52 53 53 54 55 56 56 57 58 58 59 60 61 61 62 63 64 64 65 66 66 67 68 69 69 70 71 72 72 73 
C2
1 2 3 4 5 6 6 7 8 9 10 11 12 13 14 15 16 16 17 18 19 20 21 22 23 24 25 26 26 27 28 29 30 31 32 33 34 35 36 36 37 38 39 40 41 42 43 44 45 46 46 47 48 49 50 51 52 53 54 55 56 56 57 58 59 60 61 62 63 64 65 66 66 67 68 69 70 71 72 73 74 75 76 76 77 78 79 80 81 82 83 84 85 86 86 87 88 89 90 91 
C3
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 
C4
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 
C5
1 2 2 3 4 4 5 6 6 7 8 8 9 10 10 11 12 12 13 14 14 15 16 16 17 18 18 19 20 20 21 22 22 23 24 24 25 26 26 27 28 28 29 30 30 31 32 32 33 34 34 35 36 36 37 38 38 39 40 40 41 42 42 43 44 44 45 46 46 47 48 48 49 50 50 51 52 52 53 54 54 55 56 56 57 58 58 59 60 60 61 62 62 63 64 64 65 66 66 67 
C6
1 2 2 3 3 4 5 5 6 6 7 8 8 9 9 10 11 11 12 12 13 14 14 15 15 16 16 17 18 18 19 19 20 21 21 22 22 23 24 24 25 25 26 27 27 28 28 29 30 30 31 31 32 33 33 34 34 35 36 36 37 37 38 39 39 40 40 41 42 42 43 43 44 45 45 46 46 47 47 48 49 49 50 50 51 52 52 53 53 54 55 55 56 56 57 58 58 59 59 60 
C7
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 
C8
1 2 2 3 4 4 5 6 6 7 7 8 9 9 10 11 11 12 13 13 14 15 15 16 17 17 18 18 19 20 20 21 22 22 23 24 24 25 26 26 27 28 28 29 29 30 31 31 32 33 33 34 35 35 36 37 37 38 38 39 40 40 41 42 42 43 44 44 45 46 46 47 48 48 49 49 50 51 51 52 53 53 54 55 55 56 57 57 58 59 59 60 60 61 62 62 63 64 64 65 
C9
1 2 3 3 4 5 6 6 7 8 9 10 10 11 12 13 13 14 15 16 17 17 18 19 20 20 21 22 23 24 24 25 26 27 27 28 29 30 31 31 32 33 34 34 35 36 37 38 38 39 40 41 41 42 43 44 45 45 46 47 48 48 49 50 51 52 52 53 54 55 55 56 57 58 59 59 60 61 62 62 63 64 65 66 66 67 68 69 69 70 71 72 73 73 74 75 76 76 77 78 
C10
1 2 3 4 5 6 7 8 8 9 10 11 12 13 14 15 16 17 18 19 20 21 21 22 23 24 25 26 27 28 29 30 31 32 33 34 34 35 36 37 38 39 40 41 42 43 44 45 46 47 47 48 49 50 51 52 53 54 55 56 57 58 59 60 60 61 62 63 64 65 66 67 68 69 70 71 72 73 73 74 75 76 77 78 79 80 81 82 83 84 85 86 86 87 88 89 90 91 92 93 
C11
1 2 3 4 4 5 6 7 8 9 10 11 11 12 13 14 15 16 17 18 18 19 20 21 22 23 24 24 25 26 27 28 29 30 31 31 32 33 34 35 36 37 37 38 39 40 41 42 43 44 44 45 46 47 48 49 50 51 51 52 53 54 55 56 57 57 58 59 60 61 62 63 64 64 65 66 67 68 69 70 70 71 72 73 74 75 76 77 77 78 79 80 81 82 83 84 84 85 86 87 
C12
